URL,Identifacador de fila,última actualización
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22bacd25bf-823c-4a76-9eff-937a5fa1ecb3%22%2C%22timestamp%22%3A%222023-11-09T05%3A42%3A47.2856678Z%22%2C%22checksum%22%3A%22vJZpYP5hv2fanZd%2BsQYKmf2sjIEksFsLzEtwdttjjCQ%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,668a05e4-136e-4a7b-98d7-fbb52f3fd47d,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%227907c2b3-693f-4507-9e0e-bc7aca0187f3%22%2C%22timestamp%22%3A%222023-11-09T05%3A43%3A03.4632085Z%22%2C%22checksum%22%3A%22rhtd5cnva9UeM4lb8rmX0Z2OUHXJJHOL%2FFybZXwhpZE%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,5348ccc7-cf04-4321-be0d-38c0444b8c04,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%221f752bde-a6c9-4f5b-a6f2-823ecdb72c3e%22%2C%22timestamp%22%3A%222023-11-09T05%3A43%3A51.8726444Z%22%2C%22checksum%22%3A%22ESPYXEoSZRdUpjIw775Jmk4QhypMdhy2jTXxFuy0Vkc%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,66048265-3ceb-445a-91b8-a2a1dfc7c895,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d25dcafa-a2e2-4a15-860f-1997710e09dd%22%2C%22timestamp%22%3A%222023-11-09T05%3A43%3A51.6199479Z%22%2C%22checksum%22%3A%22KQAe8l3vQF%2Fyx2hnYnPTwPFIMQljypMb5Yn%2BGL8lrO4%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,97c06e5c-0d99-4b0c-aa53-aa0e25ae0257,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d4ea814c-8273-482e-b544-0a731548da47%22%2C%22timestamp%22%3A%222023-11-09T05%3A44%3A45.7203331Z%22%2C%22checksum%22%3A%22%2FMhvq0SHJn0lvFWc1AIVrqzUMhxHiJbFWtsPa2exmqY%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,683a0317-c847-49ee-9656-3b5c0a69dd23,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%2222ac4541-26f2-4db5-8187-4c5ea29185cb%22%2C%22timestamp%22%3A%222023-11-09T05%3A45%3A01.8528629Z%22%2C%22checksum%22%3A%22COxgdvTJfYeK38jCTwH%2FoeBdGdb48Cc%2BWrjWFXdZT%2BU%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,c16ec91f-ef5d-4835-8e7e-574d583e99db,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22e10264d8-cd31-485d-964b-7b54e145f201%22%2C%22timestamp%22%3A%222023-11-09T05%3A45%3A40.9244689Z%22%2C%22checksum%22%3A%22lU2ddheF4%2BJNfIJWshUrJ9ZHh24v8LSvJCFwnpi9%2Bws%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,83384dc2-abe4-4c1a-9ab0-65ff1ad46c57,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%224e773ccb-f25b-4ff4-ae95-c1f489c92a37%22%2C%22timestamp%22%3A%222023-11-09T05%3A46%3A08.5335689Z%22%2C%22checksum%22%3A%22%2BoL6A46vcmcTOdTry9yhOMlNYuF%2F%2BpKVEXv2imTdCEA%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,4d3dda22-a89a-4bc5-b43b-3e7b146150e8,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22bf27adf9-644d-4817-9810-7994957c5eb6%22%2C%22timestamp%22%3A%222023-11-09T05%3A46%3A28.4867214Z%22%2C%22checksum%22%3A%22kOHz6KORd11jt%2FHz%2FI%2FTJNrxtrj7Is03590%2BftXToB8%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,9a687b08-1fe8-46f1-94ce-61f00fc712c3,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%228000648b-fefd-4972-b8af-31eb619b6838%22%2C%22timestamp%22%3A%222023-11-09T05%3A46%3A57.5023297Z%22%2C%22checksum%22%3A%22pZrbIqq6ZpE8aJrgWtyvmSsTQim%2F7fNFfCB6r3dP1ac%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,2bc1c93b-4126-4778-af65-f8a98cb4d58e,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22ddabb5a0-fee6-4374-92df-2e9ea1684a95%22%2C%22timestamp%22%3A%222023-11-09T05%3A47%3A17.0553826Z%22%2C%22checksum%22%3A%22EGL6XPeBxUHxXSTzAk29ZdeT73U4j2DRWY6ibuHkULY%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,820ed41a-140e-43d6-bdfc-5613623e11d4,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22b5b1c1d1-bfd8-4598-af79-a81e86bf6976%22%2C%22timestamp%22%3A%222023-11-09T05%3A48%3A22.0806785Z%22%2C%22checksum%22%3A%22LuFDgoUk2ZRMfztd9aFHv7PnpwH85zqAwLIa6lEAbnw%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,609f7a30-0663-4866-9142-73a1ae619112,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%2208f0a2bc-4486-4850-a8cc-aa6c5fa295dc%22%2C%22timestamp%22%3A%222023-11-09T05%3A48%3A23.3047549Z%22%2C%22checksum%22%3A%22w1nzLRTqsKuk%2BWku52W7%2FL%2BCND0VC4rL%2BnL9A8hRj6c%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,3cce7699-cae8-48fd-8389-c788bf616dc8,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%2218230715-39ff-4f20-a65b-efe332da3c5f%22%2C%22timestamp%22%3A%222023-11-09T05%3A48%3A04.9100507Z%22%2C%22checksum%22%3A%22GLFyi0cUOuqpniHbk7fq4bQhnXG475CQWJ2WtuSCz7E%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,5cbe47f3-ceeb-4602-b0db-478e527bf146,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22564a19c4-3a2a-4bc9-8bf7-04ca1b51d9bf%22%2C%22timestamp%22%3A%222023-11-09T05%3A49%3A24.6650858Z%22%2C%22checksum%22%3A%228rLuA9oap4Q%2Fx%2Bpnikjq1pZnxEmBwloykGwLpDe%2BRxM%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,122fa89e-842a-4639-b31a-e33d83d6e669,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%222afac75d-c41a-4b5f-89dc-f31c61850d29%22%2C%22timestamp%22%3A%222023-11-09T05%3A49%3A23.1105002Z%22%2C%22checksum%22%3A%22p2E8N5dABPXq4wBc0Hw5rqcNLNg0AXXc4CWOIUis3CA%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,1e089a06-4bb8-4dab-a66e-f3c8d7211044,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d321c023-d65a-45fc-ba24-40210c4f9165%22%2C%22timestamp%22%3A%222023-11-09T05%3A50%3A03.1408804Z%22%2C%22checksum%22%3A%227OjOWxvC6TohUmfd1r43UM87IH3KjAVggBuvx%2BpfQD8%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,087980f8-5d7b-4a0c-916d-06bb630c9a7b,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22be099063-596b-40cf-b117-d6363d892884%22%2C%22timestamp%22%3A%222023-11-09T05%3A50%3A19.499348Z%22%2C%22checksum%22%3A%228%2FDLn%2FvaQdOKngCReBfPoNzxEFF6f1mhcqLD0qnRu6w%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,0deb3220-9c39-4436-a520-6b395fe21cd7,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22b032d576-58aa-4a1a-9cf3-7bc837f7fe40%22%2C%22timestamp%22%3A%222023-11-09T05%3A50%3A35.958123Z%22%2C%22checksum%22%3A%225Qf0PxsoW9T43531HsElH%2ByPtx%2BIdNQSrUNx5j88A08%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,f425ec4a-3cd9-45cc-b83a-73de379b8f14,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%221bae9639-74eb-4c04-a39c-08eaf2cdf039%22%2C%22timestamp%22%3A%222023-11-09T05%3A51%3A30.0982904Z%22%2C%22checksum%22%3A%221VQsoOlIbBYCMofapCLHjLeOekS%2FEa3qRY%2F2SDZR2jg%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,aa0a9ff3-542c-4f4a-b070-6c1f58880c12,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22ca376817-7469-46ef-a677-a95948cd4143%22%2C%22timestamp%22%3A%222023-11-09T05%3A51%3A03.0540218Z%22%2C%22checksum%22%3A%22kycKZUTmEY%2BTGY7kSSHAArTsx6j6rB222%2FwQ%2BTToD58%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,f835003b-5ac8-4fd5-b7e7-bd325f952813,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d3ccdb14-a917-4379-bffe-8f948e7ac7d0%22%2C%22timestamp%22%3A%222023-11-09T05%3A51%3A45.24568Z%22%2C%22checksum%22%3A%22IvWp8Of%2BByI1FxIcih2LBq3EpSiUdjZu4d2Y5m95tR8%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,857afe01-9ade-4634-9453-5e218479548c,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%221ba02f20-f88a-44d2-bb8a-2d119797d14e%22%2C%22timestamp%22%3A%222023-11-09T05%3A52%3A28.4479817Z%22%2C%22checksum%22%3A%22nQ8wsINEymBdHex%2FPNTMnHNQAA7ZfBNE9ltuXrB3rcI%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,332149a5-bfbc-471d-912f-e87e1c54ded6,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22276e7a9a-ef22-4948-8382-df49645dab20%22%2C%22timestamp%22%3A%222023-11-09T05%3A52%3A46.0066237Z%22%2C%22checksum%22%3A%22E0jKszh4659x%2Fa2970XbdC2GYb3bEx7F0u%2B1%2BwRljZ4%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,85ec2e6f-cbb4-4450-bcf3-8f7ba182daff,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22ea49fa50-1daa-49c6-a394-30fea9a35fb2%22%2C%22timestamp%22%3A%222023-11-09T05%3A52%3A44.2106684Z%22%2C%22checksum%22%3A%22MVY1z05TDfsLyfTIfzOV8oAF%2BK2cJztJIoy0i1QLnh4%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,116ebca2-d023-447d-aabc-a3b1abaa7fb6,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%224550a28c-3a59-4c0c-8009-a35a8c7ac067%22%2C%22timestamp%22%3A%222023-11-09T05%3A53%3A31.2959272Z%22%2C%22checksum%22%3A%22wyFCYX4fk7NIRl0W853ScbyTmVsv1dK44%2FKj8Spz%2Fvc%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,83db38c1-d171-41dd-8daa-966e95a2b3d5,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%222a381c84-8fe4-45b5-8a88-9a5b53f4202f%22%2C%22timestamp%22%3A%222023-11-09T05%3A53%3A49.0349827Z%22%2C%22checksum%22%3A%22E9MVvmVdm46jIpc23rZ6Mi2bbcu3K9DLk7ojlbpXkPU%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,e2114c7f-7fbd-4ffa-88e3-42ea3c1fd096,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d58fc5c9-6bf0-41ed-ac99-dcbd93575213%22%2C%22timestamp%22%3A%222023-11-09T05%3A53%3A49.3842541Z%22%2C%22checksum%22%3A%22gYL312SEtwbbnbQG0vEHSGhqvk77nb9MxKfJTH6xtOQ%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,e8e107d6-c0ea-44d6-b2ef-a162df112505,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%224c119d9c-d7bb-4142-96d1-7d9cd7b69ff6%22%2C%22timestamp%22%3A%222023-11-09T05%3A54%3A33.1808246Z%22%2C%22checksum%22%3A%22SkdF7hjoZO3H%2BBYiQu2mpr5vYK6CVgOnHyPR%2BWR1c6Y%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,28aeb186-8784-4878-8397-0dc735119287,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%223e10c20f-707b-453f-bcc8-5a3f4adc5d9c%22%2C%22timestamp%22%3A%222023-11-09T05%3A54%3A52.0435683Z%22%2C%22checksum%22%3A%22CKdmK%2Fx7UMOWYPjk6Z07yUo2dHFnMLYtCwPM04lLYEw%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,f5b5d797-6962-4f21-a2a0-6064753886d9,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22b4327755-eeb9-4382-ab4a-49f1fa649a89%22%2C%22timestamp%22%3A%222023-11-09T05%3A54%3A55.0840206Z%22%2C%22checksum%22%3A%22%2BVOySfRnsxwGOGezywEWNfF0JhDKi0parE1ZEeEJMSo%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,cc4bec02-4287-4f81-82e2-11ea9606c152,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%224a68f44e-b63a-4be8-b5f0-67d868b40bf4%22%2C%22timestamp%22%3A%222023-11-09T05%3A56%3A12.8193736Z%22%2C%22checksum%22%3A%22%2B3LNgBXNutfN295l%2B7uBH9aajQhzayVDvAy3i75N0Lo%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,614123eb-c76c-41ac-9e8c-0c36d7bb0231,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22f190d053-15a6-4618-b560-a217adb48435%22%2C%22timestamp%22%3A%222023-11-09T05%3A56%3A43.7448833Z%22%2C%22checksum%22%3A%22ndCOLDDbrixnans2kihAD83ZF0F9VDGD2rum9HtHm0o%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,63443fab-185e-45f7-8aa7-146a68a63dc5,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%2296681b06-4d5e-42a5-a929-d8f55250bd7e%22%2C%22timestamp%22%3A%222023-11-09T05%3A56%3A28.5871428Z%22%2C%22checksum%22%3A%22RueLvAQ6J%2F53ef7gf19HlNw5AFxn8W3FZSjMfCx5%2Fso%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,7015aeb4-e36b-4f72-8e2d-a7affaead3cb,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%226b00f209-7697-48bd-8306-9ba2b1be77b7%22%2C%22timestamp%22%3A%222023-11-09T05%3A57%3A10.0778705Z%22%2C%22checksum%22%3A%22g0yagzUfmEL66Cc3SLBN5hZwJVppEd6DbrqeSRZHZ9w%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,4a4c6575-02b0-4f78-9d1f-5826acf0355d,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22ac11259c-3a9c-4707-901f-0c48a5764f7d%22%2C%22timestamp%22%3A%222023-11-09T05%3A57%3A46.6793161Z%22%2C%22checksum%22%3A%22hIlApv6ncrEIPWVYtjGFBhiNBdYuJZkaqaed2h%2Bv6Y0%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,b889dc86-a6eb-4fc1-89bd-a4bceb2b4510,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%228ac58e8f-f655-4d72-b941-48760383ad29%22%2C%22timestamp%22%3A%222023-11-09T05%3A57%3A45.8213479Z%22%2C%22checksum%22%3A%22KhNnc4eoQr7v1R6n3hnzVxE%2FtYf7pGbdSiCPBGzjh6A%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,bcc404c2-436a-450a-816e-48e2615ece58,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22473fa859-1f30-441c-ba82-4c6af718b138%22%2C%22timestamp%22%3A%222023-11-09T05%3A58%3A09.8048336Z%22%2C%22checksum%22%3A%22ZBGSYFBqgzQ5uhdHROPcv7WdDbUIVN%2BWtK22dCxv9vA%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,6b0d41eb-98d7-4d89-9f47-33e7290add99,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%227d03f1df-849c-4885-b546-da7f5307db96%22%2C%22timestamp%22%3A%222023-11-09T05%3A58%3A49.8694972Z%22%2C%22checksum%22%3A%22Lp6oocyvgJOI2AN7uFZdVgglnhKz7kMRDbEI4AFlZ5Y%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,4d8f8010-487e-40b3-bdba-a020cfc21ebe,menos de un minuto
https://dfentertainment.queue-it.net/?c=dfentertainment&e=lollalup240943&cid=es-CL&scv=%7B%22sessionId%22%3A%22d3117cb9-dbe1-4cb0-9a83-2863af011228%22%2C%22timestamp%22%3A%222023-11-09T05%3A58%3A49.9525206Z%22%2C%22checksum%22%3A%22ZZopGNifaGbC09Nn1v8qAJIyM%2F%2BgQZ1%2F0Yqw3LbTTzg%3D%22%2C%22sourceIp%22%3A%22101.53.228.157%22%2C%22challengeType%22%3A%22botdetect%22%2C%22version%22%3A6%2C%22customerId%22%3A%22dfentertainment%22%2C%22waitingRoomId%22%3A%22lollalup240943%22%7D,48f673a0-db91-48a6-8976-3e5abf6409cc,menos de un minuto
